,adj_eig_ratio_1_2,algebraic_connectivity,assortativity,avg_edge_ixp_cosine_dist,avg_path_length,betweenness_max,betweenness_mean,betweenness_skewness,betweenness_std,clustering_avg_local,clustering_global,core_mean,core_std,density,ego_avg_violation_depth,ego_edges,ego_nodes,ego_transit_vf_rate,ego_transit_violations,ego_valley_free_paths_checked,ego_valley_free_paths_total,ego_valley_free_violation_rate,ego_valley_free_violations,ego_vf_paths_frac,kirchhoff_index,lcc_fraction,log_spanning_trees,median_edge_ixp_cosine_dist,n_edges,n_edges_full,n_edges_missing_ixp_data,n_edges_with_ixp_data,n_nodes,n_nodes_full,natural_connectivity,percolation_limit,rich_club_p25,rich_club_p50,rich_club_p75,rich_club_p90,rich_club_p95,spectral_gap,spectral_radius,std_edge_ixp_cosine_dist,symmetry_ratio,vf_rate_delta
n_edges_full,0.9257149858602642,0.5715277997452894,0.7590326564596088,0.9353723543014792,0.5553266428284089,0.5670040375168872,0.5721480610229556,0.6073086040433571,0.6049887738692862,0.611135366822797,0.9353791428329251,0.5744893761559617,0.5599610663755495,0.735161226424625,0.5359173369168614,0.593472146095557,0.5484888319707522,0.5092311505548862,0.49701738281290353,0.6015343826479985,0.6016370962438004,0.7590018143430831,0.7855299601369048,0.5468605391771658,0.7989819738345396,0.5545412550122648,0.5793719038168654,0.567208479594821,0.593472146095557,1.0,0.5961832053838574,0.5672084795873277,0.5484888319707522,0.7470143912490584,0.5461846639037335,0.5277836011010132,0.5916096338245499,0.5672084795833466,0.5672084795833466,0.5672084795845098,0.5672084795678135,0.8960200915137905,0.5278959131418476,0.6923173394730724,0.5672084795828195,0.8600697998375313
n_edges_missing_ixp_data,0.738778714364465,0.9882573049954512,0.9534137192466045,0.8257059214171258,0.8027153379283035,0.8557350862095043,0.8468228827673121,0.9573746383810979,0.994190046875804,0.7383736374704598,0.8149312907028057,0.9848810842254173,0.8096098095946226,0.924795299715682,0.5950724554813233,0.9997920805991106,0.7930639659019586,0.6460011052134783,0.6569452343674395,0.9542220575036492,0.9544094156257843,0.4379784836012588,0.3869293897410011,0.8829928368570944,0.6435869923170504,0.7895512286024059,0.9941618580144649,0.9867344638074173,0.9997920805991106,0.5961832053838574,1.0,0.9867344638076322,0.7930639659019586,0.511911828703949,0.7974106964785361,0.7491859218996965,0.9973491061747922,0.9867344638077085,0.9867344638077085,0.9867344638075561,0.9867344638076282,0.7491400514568547,0.7494166300140465,0.7522697432696973,0.9867344638079635,0.474847311812143
n_edges_with_ixp_data,0.6609311301298268,0.9997428895077325,0.9662312954695074,0.8368066097983822,0.6927100109744921,0.7630016714435237,0.7371235645326292,0.9108578111645692,0.9648636604196058,0.6053560740741587,0.8258871262672469,0.9972192613679832,0.6826415159557581,0.9372281334394001,0.6030725360552699,0.9898567012065795,0.668740304976422,0.6169147435160361,0.6270838982561786,0.8971613106983376,0.8973595229102501,0.2477382864515336,0.20773925654035216,0.843954803660557,0.6417528656908412,0.663496099797756,0.997846641225655,0.9999999999995656,0.9898567012065795,0.5672084795873277,0.9867344638076322,1.0,0.668740304976422,0.38047391852183615,0.6816052035966218,0.6144492492480105,0.9879660094110846,1.0,1.0,1.0000000000004416,1.000000000000199,0.6607358789140161,0.6147306274717178,0.628163288876268,1.000000000000795,0.34202288138088066
n_nodes,0.7575261388945829,0.6766539015798486,0.646157811207587,0.5596063074073289,0.8739761083701747,0.9898317628322858,0.947769310014634,0.8415861047562722,0.8386328102066517,0.8648667578500926,0.5523040086892351,0.6709438011897111,0.981900616890838,0.6267622277600116,0.4032989116715654,0.7796204228703791,1.0,0.5670036496912351,0.5733944145531266,0.9436181006071457,0.9434963142322071,0.7351627807487585,0.6885028648204681,0.8980514948358506,0.4886707257518123,0.999753335874656,0.7098536591937055,0.6687403049746867,0.7796204228703791,0.5484888319707522,0.7930639659019586,0.668740304976422,1.0,0.7286002507308468,0.8865684006124608,0.8860148234456398,0.7576457140805217,0.6687403049736312,0.6687403049736312,0.668740304977014,0.6687403049807387,0.789244181861414,0.8861919731823458,0.8601576295778497,0.6687403049782448,0.7023781336634114
n_nodes_full,0.8466780981690375,0.4002343804085718,0.5905786269608297,0.6938025298933539,0.7045368265852895,0.6997656823192675,0.7126872486777776,0.6384763062166687,0.5675825765785262,0.7274096380158442,0.7288931218840058,0.4217714510352767,0.7336139594912148,0.6128492163143832,0.6105357058782692,0.49798471763243063,0.7286002507308468,0.63594562473679,0.6448241043251316,0.6505647589953124,0.6505601989775106,0.4717693970472013,0.4450217964752515,0.5798904912795948,0.7874691069729103,0.7455605547244897,0.43112655436229474,0.3804739185947382,0.49798471763243063,0.7470143912490584,0.511911828703949,0.38047391852183615,0.7286002507308468,1.0,0.6886537014857862,0.6966542203991083,0.4891047198371175,0.3804739185961454,0.3804739185961454,0.38047391851931156,0.3804739183378043,0.8458698093649146,0.6967227133308237,0.7604141015220843,0.3804739186281332,0.5552225001788169
natural_connectivity,0.8480352792733735,0.6925082142216221,0.6585882788685751,0.5703717396442541,0.9957539229984519,0.8476486526673163,0.9869810042020616,0.9259392951484173,0.863362460154658,0.9937997866341847,0.5629289628489342,0.6852824775129585,0.9600122404862153,0.6388195727066805,0.4110573787349437,0.7848973182738352,0.8865684006124608,0.6094809491976375,0.6257100286435792,0.8631716645553821,0.8636165033183397,0.6827684287753867,0.5739137370114155,0.6452427891928837,0.48043093144544563,0.8886783396289899,0.7379662976408748,0.6816052035992539,0.7848973182738352,0.5461846639037335,0.7974106964785361,0.6816052035966218,0.8865684006124608,0.6886537014857862,1.0,0.9976070881027584,0.8036810092746587,0.6816052035999043,0.6816052035999043,0.6816052036004078,0.6816052036000556,0.8867016855260589,0.9976211017199293,0.9857682719937607,0.6816052035999048,0.6435976690524989
percolation_limit,0.8393738464402064,0.6271011805127024,0.593700094134374,0.5141751931877879,0.9920501394137361,0.8368639145214618,0.9815773963064227,0.897927946151774,0.8248314573793436,0.9961571067755065,0.5074657247130178,0.6191915363164541,0.9594158244258655,0.5758791229854228,0.37055746702237,0.7346342984559684,0.8860148234456398,0.5894359368962766,0.6055980398776604,0.8365951683586296,0.8370364883941002,0.6976140696200562,0.588857813935174,0.6094925876183888,0.4444749953952073,0.8886029570059194,0.6794126740575085,0.6144492492729082,0.7346342984559684,0.5277836011010132,0.7491859218996965,0.6144492492480105,0.8860148234456398,0.6966542203991083,0.9976070881027584,1.0,0.7546925744557965,0.6144492492711872,0.6144492492711872,0.6144492492695005,0.6144492492701086,0.8801651854102064,0.999999920246162,0.9862477549512222,0.6144492492676057,0.6525927947672788
rich_club_p25,0.7436964952056646,0.9896030658247893,0.9546036771508918,0.8267364869151345,0.8106699183998366,0.8207470689200705,0.840244772556281,0.9621576145338443,0.992376524298057,0.747324380466041,0.8159484083608249,0.9861666397860359,0.7906457940404811,0.9259495389048163,0.5958151668069012,0.9976226105497967,0.7576457140805217,0.6474223120892474,0.6596089300303434,0.9347196847786569,0.9349897369713089,0.4062919913431056,0.3396634345060881,0.8433247547315084,0.6413906416223238,0.7542897213050612,0.9960040638474937,0.9879660094094503,0.9976226105497967,0.5916096338245499,0.9973491061747922,0.9879660094110846,0.7576457140805217,0.4891047198371175,0.8036810092746587,0.7546925744557965,1.0,0.9879660094090503,0.9879660094090503,0.9879660094091754,0.9879660094092287,0.7545374583160972,0.754892630469178,0.7608134643564943,0.9879660094093226,0.447695208910155
rich_club_p50,0.6609311301334884,0.9997428895075122,0.9662312954678615,0.8368066097814982,0.6927100109563505,0.7630016714740944,0.7371235645304021,0.9108578111607469,0.9648636604267343,0.6053560740729058,0.8258871262670899,0.9972192613689632,0.6826415159422516,0.9372281334437359,0.6030725360348695,0.9898567012070458,0.6687403049736312,0.616914743515491,0.627083898256207,0.8971613106992736,0.8973595229125712,0.24773828644674364,0.2077392565412355,0.8439548035984875,0.641752865687585,0.6634960997866772,0.997846641226141,1.000000000000069,0.9898567012070458,0.5672084795833466,0.9867344638077085,1.0,0.6687403049736312,0.3804739185961454,0.6816052035999043,0.6144492492711872,0.9879660094090503,1.0,1.0000000000001388,0.9999999999999971,0.9999999999999653,0.6607358789131352,0.6147306274627091,0.6281632889015043,1.0000000000000395,0.34202288138125475
rich_club_p75,0.6609311301334884,0.9997428895075122,0.9662312954678615,0.8368066097814982,0.6927100109563505,0.7630016714740944,0.7371235645304021,0.9108578111607469,0.9648636604267343,0.6053560740729058,0.8258871262670899,0.9972192613689632,0.6826415159422516,0.9372281334437359,0.6030725360348695,0.9898567012070458,0.6687403049736312,0.616914743515491,0.627083898256207,0.8971613106992736,0.8973595229125712,0.24773828644674364,0.2077392565412355,0.8439548035984875,0.641752865687585,0.6634960997866772,0.997846641226141,1.000000000000069,0.9898567012070458,0.5672084795833466,0.9867344638077085,1.0,0.6687403049736312,0.3804739185961454,0.6816052035999043,0.6144492492711872,0.9879660094090503,1.0000000000001388,1.0,0.9999999999999971,0.9999999999999653,0.6607358789131352,0.6147306274627091,0.6281632889015043,1.0000000000000395,0.34202288138125475
rich_club_p90,0.6609311301330544,0.9997428895077196,0.966231295466878,0.836806609780604,0.6927100109550935,0.7630016714701199,0.7371235645299887,0.9108578111595262,0.964863660426635,0.605356074072722,0.8258871262675145,0.9972192613687952,0.6826415159410877,0.9372281334433135,0.603072536041999,0.9898567012065415,0.668740304977014,0.6169147435153425,0.6270838982561584,0.8971613106961001,0.8973595229099818,0.247738286443492,0.20773925654026462,0.8439548035976071,0.6417528656859336,0.6634960997889462,0.9978466412262882,0.9999999999999439,0.9898567012065415,0.5672084795845098,0.9867344638075561,1.0000000000004416,0.668740304977014,0.38047391851931156,0.6816052036004078,0.6144492492695005,0.9879660094091754,0.9999999999999971,0.9999999999999971,1.0,0.999999999999983,0.6607358789129661,0.614730627461913,0.6281632889021694,1.000000000000023,0.3420228813811615
rich_club_p95,0.6609311301333095,0.9997428895073289,0.9662312954665395,0.8368066097786991,0.6927100109557414,0.7630016714689297,0.7371235645310948,0.9108578111617924,0.9648636604272257,0.6053560740727745,0.8258871262675082,0.9972192613693259,0.6826415159365823,0.9372281334445617,0.6030725360436281,0.989856701207092,0.6687403049807387,0.6169147435152479,0.6270838982561813,0.8971613107036692,0.8973595229136792,0.24773828643968746,0.20773925653516753,0.8439548035950297,0.6417528656855669,0.663496099790204,0.9978466412259771,0.9999999999999863,0.989856701207092,0.5672084795678135,0.9867344638076282,1.000000000000199,0.6687403049807387,0.3804739183378043,0.6816052036000556,0.6144492492701086,0.9879660094092287,0.9999999999999653,0.9999999999999653,0.999999999999983,1.0,0.6607358789130592,0.61473062746284,0.6281632888972575,1.000000000000021,0.34202288138126513
spectral_gap,0.9972268756732183,0.6694400851992961,0.7645362277343335,0.8614930113928081,0.8852330088440148,0.7647584571184163,0.8793850125959605,0.8463409556355531,0.7992710790354264,0.9150424352622761,0.8546004801967426,0.6645695008433701,0.8523221136535126,0.7356382593181168,0.4878054840759375,0.7396550520503195,0.789244181861414,0.5809330674106714,0.5881701129151902,0.7910522432315052,0.7914373992261801,0.738006980749027,0.6946973679624275,0.6096100709157152,0.7248544887513829,0.7958889993378705,0.7040737406238395,0.6607358789131524,0.7396550520503195,0.8960200915137905,0.7491400514568547,0.6607358789140161,0.789244181861414,0.8458698093649146,0.8867016855260589,0.8801651854102064,0.7545374583160972,0.6607358789131352,0.6607358789131352,0.6607358789129661,0.6607358789130592,1.0,0.8801938727112528,0.9469322952655241,0.6607358789130334,0.793165227022907
spectral_radius,0.8394109088486775,0.6273744991839902,0.5939719705399858,0.5144106523019224,0.9920621431688004,0.8370988479346407,0.9816540536901701,0.898039125198936,0.8250179848825987,0.9961448483524665,0.5076981113397396,0.6194680746015517,0.9595221833542661,0.5761428385544923,0.3707271584498914,0.7348702717162767,0.8861919731823458,0.5895241685404998,0.6056805396289585,0.8368296027624048,0.8372704692025263,0.697670056985149,0.5889584714653129,0.6099226043831469,0.4446474311192302,0.888776588398195,0.6796549062515562,0.6147306274593268,0.7348702717162767,0.5278959131418476,0.7494166300140465,0.6147306274717178,0.8861919731823458,0.6967227133308237,0.9976211017199293,0.999999920246162,0.754892630469178,0.6147306274627091,0.6147306274627091,0.614730627461913,0.61473062746284,0.8801938727112528,1.0,0.9862430213297932,0.6147306274603646,0.6526697470051683
std_edge_ixp_cosine_dist,0.9195666237539029,0.640083137438414,0.6573822089490325,0.6611441098636044,0.9813025481086017,0.8133146723122656,0.966487274928891,0.8957511917654489,0.8241507708497312,0.9963752968827294,0.6535852259219029,0.6324981640297729,0.9388795796888565,0.6340693874580827,0.4082662095291392,0.7388507123699011,0.8601576295778497,0.5916094009222931,0.6054210832360493,0.8236444134635297,0.8241217899397083,0.7299107299036043,0.64056580121455,0.58864887043817,0.5581231078588444,0.8642680535658548,0.6895172910034135,0.6281632889008307,0.7388507123699011,0.6923173394730724,0.7522697432696973,0.628163288876268,0.8601576295778497,0.7604141015220843,0.9857682719937607,0.9862477549512222,0.7608134643564943,0.6281632889015043,0.6281632889015043,0.6281632889021694,0.6281632888972575,0.9469322952655241,0.9862430213297932,1.0,0.6281632888996839,0.7212074365563637
symmetry_ratio,0.6609311301313996,0.9997428895079695,0.9662312954659429,0.8368066097821472,0.6927100109547306,0.7630016714696938,0.7371235645304323,0.9108578111597609,0.9648636604259976,0.6053560740730557,0.8258871262672195,0.997219261369624,0.6826415159386648,0.9372281334437811,0.6030725360454935,0.9898567012068977,0.6687403049782448,0.6169147435152919,0.6270838982562489,0.8971613106983362,0.8973595229144771,0.2477382864510265,0.2077392565359117,0.8439548036192606,0.6417528656862892,0.663496099792476,0.9978466412263907,0.9999999999998691,0.9898567012068977,0.5672084795828195,0.9867344638079635,1.000000000000795,0.6687403049782448,0.3804739186281332,0.6816052035999048,0.6144492492676057,0.9879660094093226,1.0000000000000395,1.0000000000000395,1.000000000000023,1.000000000000021,0.6607358789130334,0.6147306274603646,0.6281632888996839,1.0,0.3420228813814255
vf_rate_delta,0.7994804661469503,0.3631485003332639,0.5716821243254919,0.6812962616011711,0.661932802707926,0.6757372355542144,0.6727855947307495,0.5985706420772399,0.5281463481085249,0.6853595261330768,0.7193357386063672,0.3889388401302756,0.6992571365162138,0.5980818398064884,0.6131493987116124,0.46089049831979007,0.7023781336634114,0.6646947668191399,0.647279999865983,0.6206476636797562,0.6205883996138912,0.9870873284063654,0.9906931883095272,0.5677361897933247,0.7195426837575926,0.7001118819606142,0.39144970941415586,0.34202288138110293,0.46089049831979007,0.8600697998375313,0.474847311812143,0.34202288138088066,0.7023781336634114,0.5552225001788169,0.6435976690524989,0.6525927947672788,0.447695208910155,0.34202288138125475,0.34202288138125475,0.3420228813811615,0.34202288138126513,0.793165227022907,0.6526697470051683,0.7212074365563637,0.3420228813814255,1.0
