,adj_eig_ratio_1_2,algebraic_connectivity,assortativity,avg_edge_ixp_cosine_dist,avg_path_length,betweenness_max,betweenness_mean,betweenness_skewness,betweenness_std,clustering_avg_local,clustering_global,core_mean,core_std,density,ego_avg_violation_depth,ego_edges,ego_nodes,ego_transit_vf_rate,ego_transit_violations,ego_valley_free_paths_checked,ego_valley_free_paths_total,ego_valley_free_violation_rate,ego_valley_free_violations,ego_vf_paths_frac,kirchhoff_index,lcc_fraction,log_spanning_trees,median_edge_ixp_cosine_dist,n_edges,n_edges_full,n_edges_missing_ixp_data,n_edges_with_ixp_data,n_nodes,n_nodes_full,natural_connectivity,percolation_limit,rich_club_p25,rich_club_p50,rich_club_p75,rich_club_p90,rich_club_p95,spectral_gap,spectral_radius,std_edge_ixp_cosine_dist,symmetry_ratio,vf_rate_delta
core_mean,-0.05045911969312959,0.9971970475661763,0.9638410884333459,-0.7911701387488205,-0.7005052289960382,-0.7185951265091997,-0.7179035560868893,0.9005832331314964,-0.9368996253507716,0.4886787379061016,0.8159917210959452,1.0,-0.6769689718106422,0.9463012365052165,0.6905932540562425,0.9711896647324221,0.6571742426961478,-0.700722459838466,-0.7196181224712582,-0.8435471183034502,-0.8438422022643474,0.16084641017017354,-0.006845550834218576,-0.7524980461813867,-0.7063635514815274,0.6434244226466572,0.9915937584908923,-0.994865441690486,0.9711896647324221,0.41214446700304186,0.9656874518981196,0.9948654416904921,0.6571742426961478,0.09420115529179132,0.6649616409302621,-0.6139786856561557,-0.975981746801686,-0.9948654416904872,-0.9948654416904872,0.994865441690486,-0.9948654416904857,0.031612434945282375,0.6142285949274495,-0.3941765767434901,0.9948654416904854,-0.02627342010811919
core_std,-0.5914492198643687,-0.7100443358329185,-0.4611973626988779,0.1924880887157479,0.9021640699717054,0.9513306767625473,0.9888787315212763,-0.858844884127329,0.8915380745414089,-0.8894476844101925,-0.16500742886988554,-0.6769689718106422,1.0,-0.4123518506059714,-0.12447054915630507,-0.8256420663748979,-0.9775216715610537,0.31887341249392287,0.3409993120655436,0.9398256768421096,0.9399947957938439,-0.35067424227314237,-0.16443808185148573,0.804535327468648,-0.010831734531510595,-0.9782514148325151,-0.7617560514194086,0.7085722909808516,-0.8256420663748979,0.20210205758257396,-0.8388639840818329,-0.7085722909808513,-0.9775216715610537,0.6680261473869821,-0.9454404257476193,0.9413912812783457,0.8202334795891113,0.7085722909808532,0.7085722909808532,-0.7085722909808533,0.7085722909808548,-0.651810151490223,-0.9415576028443242,0.8507999097123107,-0.7085722909808554,-0.2830411760102555
density,-0.26351131803148015,0.9236376341569756,0.987322346752519,-0.8571333123740388,-0.5203273829772908,-0.4575641805151452,-0.4796215730301144,0.7721071401704952,-0.7785962964400815,0.26631162521053225,0.9136004894586209,0.9463012365052165,-0.4123518506059714,1.0,0.8485292017383093,0.841996455328627,0.37821244059951253,-0.7908051056675705,-0.8032865164676266,-0.6252123031363922,-0.6256124432036461,0.13526423668220752,0.011098355062549687,-0.5400531719677807,-0.896773221829886,0.361418670900883,0.8965366277967082,-0.9185128585172904,0.841996455328627,0.5348170745209094,0.8299213937598033,0.9185128585172985,0.37821244059951253,0.3929006593358092,0.4501257933634755,-0.3901200014880576,-0.8583584700244006,-0.9185128585172915,-0.9185128585172915,0.9185128585172898,-0.9185128585172889,-0.18871143940741453,0.3903167163629632,-0.1692751793583532,0.9185128585172885,-0.06836760276973787
ego_avg_violation_depth,-0.14102021740611564,0.6345484126031637,0.7542292250452912,-0.5447067341356028,-0.4416119968855509,-0.04092601122356399,-0.2510801079419698,0.6149251169480262,-0.4866422810243301,0.22167752668578997,0.676658267436655,0.6905932540562425,-0.12447054915630507,0.8485292017383093,1.0,0.5267737895118992,3.1754726468275335e-14,-0.9592407384325905,-0.957492861349366,-0.24208847152502413,-0.24296606305616097,0.47268332050364037,0.42644303703142483,-0.043843267904665584,-0.9324962160588816,-0.013140568384381022,0.6051645760926925,-0.615457454896673,0.5267737895118992,0.2382725902522172,0.5138946247668862,0.615457454896685,3.1754726468275335e-14,0.500567370519232,0.32478160745003765,-0.2768050669349768,-0.585139891578493,-0.6154574548966755,-0.6154574548966755,0.6154574548966736,-0.6154574548966733,-0.09248178211144557,0.2767311323453503,-0.15894011829854926,0.6154574548966731,0.295881684580777
ego_edges,0.10973224217286193,0.9832360080584516,0.8806652697771108,-0.6886476183190107,-0.7851778868512828,-0.8619062009610878,-0.8443172214847451,0.93354519393916,-0.9894703637993362,0.6189110333375246,0.6883887196498862,0.9711896647324221,-0.8256420663748979,0.841996455328627,0.5267737895118992,1.0,0.8178608201095412,-0.5861464620115188,-0.6084829098235781,-0.9468155131723933,-0.9470125064752795,0.16829296526764673,-0.02002011815156999,-0.8577950846848561,-0.517674423668485,0.8072916636922357,0.9938469812209796,-0.9831353843426078,1.0,0.29385952170857,0.9997153227470617,0.9831353843426117,0.8178608201095412,-0.13228830049005538,0.7776381851388633,-0.7367836817884524,-0.9959012503333967,-0.9831353843426089,-0.9831353843426089,0.9831353843426083,-0.9831353843426083,0.1915537689632535,0.7370558903003741,-0.5327229225338125,0.9831353843426083,0.006140598274704633
ego_nodes,0.4714582042398876,0.7018988257463048,0.4577197923558962,-0.2660086675902932,-0.7939223757755923,-0.9906507539753626,-0.9381375066597643,0.7793853820538768,-0.8677083436034396,0.7797387831427829,0.20571494239926194,0.6571742426961478,-0.9775216715610537,0.37821244059951253,3.1754726468275335e-14,0.8178608201095412,1.0,-0.16400055104277197,-0.18898223650460874,-0.9576975011912828,-0.9576119226371629,0.14729892367892042,-0.043362157013872256,-0.894800513411435,0.06806888243105039,0.9998004504215843,0.74912003903517,-0.7071067811865448,0.8178608201095284,-0.06843859108283389,0.8302780872259936,0.7071067811865426,1.0,-0.6469966392205705,0.8556907812191201,-0.849654346425329,-0.7936101806222378,-0.7071067811865455,-0.7071067811865455,0.7071067811865459,-0.707106781186547,0.5320572866335476,0.8499103991045177,-0.735463284876826,0.7071067811865474,0.08626352175188844
ego_transit_vf_rate,-0.14238679810975113,-0.6493364496840301,-0.6902125785941489,0.38310137010383444,0.6499954238329024,0.17177594955185513,0.4495756862982446,-0.745321236806489,0.5857995048466135,-0.4752734113035928,-0.520117315886403,-0.700722459838466,0.31887341249392287,-0.7908051056675705,-0.9592407384325905,-0.5861464620115188,-0.16400055104277197,1.0,0.99961196832946,0.3534773963713005,0.35449929928269164,-0.6775213815651141,-0.6098690598589723,0.08655420526562037,0.8016952489494504,-0.15482545227483832,-0.6413489226451868,0.6262158695076607,-0.586146462011519,0.005611983325340654,-0.5794622493835345,-0.6262158695076724,-0.1640005510427917,-0.24169000108683658,-0.5445927406919384,0.5081615382449872,0.6530757629033921,0.6262158695076638,0.6262158695076638,-0.6262158695076623,0.6262158695076627,-0.1922348018942062,-0.5080314906534313,0.42465716540025716,-0.6262158695076628,-0.5168991490119127
ego_transit_violations,-0.14378752836976222,-0.6697104048840196,-0.7060739822831346,0.39850026547658857,0.6639568716358413,0.19804068272767933,0.4696632188619408,-0.7622510749768016,0.6078619279445316,-0.4872194418618834,-0.5327012362280061,-0.7196181224712582,0.3409993120655436,-0.8032865164676266,-0.957492861349366,-0.6084829098235781,-0.18898223650460874,0.99961196832946,1.0,0.3788779010793481,0.3798858386110009,-0.6697722043958835,-0.5970149447071407,0.11425328123435649,0.8026935326662038,-0.17964150688230232,-0.6622934763015461,0.6470535330511309,-0.6084829098235781,-0.004084319370096873,-0.6019387325038064,-0.6470535330511425,-0.1889822365046288,-0.2316711256884166,-0.5604851749899572,0.5234260042409067,0.6739132356097187,0.6470535330511341,0.6470535330511341,-0.6470535330511324,0.647053533051133,-0.1954172122214028,-0.5233078446401118,0.4347145712039114,-0.647053533051133,-0.5069276085654315
ego_valley_free_paths_checked,-0.281926430691098,-0.8761656083746111,-0.6941961114304308,0.5103679752368006,0.8022202403733256,0.9788999614145999,0.9221353115608719,-0.8765942109136834,0.9645738721983406,-0.7093132482123792,-0.47082318976185233,-0.8435471183034502,0.9398256768421096,-0.6252123031363922,-0.24208847152502413,-0.9468155131723933,-0.9576975011912828,0.3534773963713005,0.3788779010793481,1.0,0.999999255510707,-0.12031585051358161,0.07886369375538212,0.9366926837718168,0.21574660898673736,-0.9519841716187343,-0.9058554496424791,0.8803595069208235,-0.9468155131723933,-0.14287398128015488,-0.9531329668836116,-0.8803595069208238,-0.9576975011912914,0.40895303426985824,-0.8354345683506387,0.8108859611102887,0.9276336595004971,0.8803595069208241,0.8803595069208241,-0.8803595069208242,0.8803595069208245,-0.35620886181571093,-0.8111816495904038,0.6403472636749388,-0.880359506920825,-0.0062265045745997895
ego_valley_free_paths_total,-0.2824966244177919,-0.876389499307217,-0.6944217464954298,0.5101523901550103,0.802892376128111,0.978741327401076,0.9224765020261634,-0.8771684746902102,0.9648412425255476,-0.7099349699189831,-0.47080308212024014,-0.8438422022643474,0.9399947957938439,-0.6256124432036461,-0.24296606305616097,-0.9470125064752795,-0.9576119226371629,0.35449929928269164,0.3798858386110009,0.999999255510707,1.0,-0.12145092754683888,0.07772366165985178,0.9362798116326949,0.21627159008851976,-0.951899769428795,-0.9060951609298903,0.8805454458607564,-0.9470125064752393,-0.14227177733013152,-0.9533309128862001,-0.8805454458607566,-0.9576119226371562,0.40894353122964955,-0.835986191232295,0.8114347746705042,0.9279386328647521,0.880545445860757,0.880545445860757,-0.8805454458607571,0.8805454458607574,-0.35679209126904543,-0.8117300057243998,0.6409793855852312,-0.8805454458607578,-0.007281222848586277
ego_valley_free_violation_rate,0.7591429093847617,0.12221562102470616,0.014905983114271925,0.3943449628264484,-0.6887992123036083,-0.052197617867731194,-0.4640387035667345,0.5098199918707558,-0.26982797846280926,0.728382328790584,-0.2640984514302242,0.16084641017017354,-0.35067424227314237,0.13526423668220752,0.47268332050364037,0.16829296526764673,0.14729892367892042,-0.6775213815651141,-0.6697722043958835,-0.12031585051358161,-0.12145092754683888,1.0,0.9801551339427309,0.2335032205229762,-0.1225667682554311,0.15413076511928403,0.16230168374575074,-0.09258317137320306,0.16829296526763915,-0.7391664314214421,0.17775229387245584,0.09258317137321091,0.14729892367893066,-0.35842502318170577,0.6295949858630865,-0.6459708245315672,-0.248635262811922,-0.09258317137320754,-0.09258317137320754,0.09258317137320683,-0.09258317137320916,0.7659050012598516,0.6455918309351975,-0.7557270777513923,0.0925831713732101,0.9791058819907814
ego_valley_free_violations,0.7059303974095043,-0.05215868968109737,-0.12354679023085988,0.49779963954245554,-0.5314859169043353,0.1430813520314948,-0.28182213784929394,0.3369476880764437,-0.07837830100514026,0.5897493660849263,-0.35909870887491835,-0.006845550834218576,-0.16443808185148573,0.011098355062549687,0.42644303703142483,-0.02002011815156999,-0.043362157013872256,-0.6098690598589723,-0.5970149447071407,0.07886369375538212,0.07772366165985178,0.9801551339427309,1.0,0.4215249581969056,-0.08013894265366951,-0.03536345105217463,-0.01784251353858214,0.08275355368942555,-0.020020118151582198,-0.7706941979140621,-0.011785813341307457,-0.08275355368941766,-0.04336215701386462,-0.27813835062821674,0.4653856838113889,-0.4867233743936666,-0.06449263682316073,0.08275355368942121,0.08275355368942121,-0.08275355368942193,0.08275355368941957,0.6978931561386852,0.4862837596607353,-0.6309692822726392,-0.0827535536894187,0.9819307867030874
ego_vf_paths_frac,-0.028890018761098462,-0.7996372358082856,-0.6518058231296885,0.6152736590942625,0.5440737913866621,0.9460509389240017,0.7445102909076426,-0.6709905418496417,0.8427699124608242,-0.4472659147201974,-0.5278559701052823,-0.7524980461813867,0.804535327468648,-0.5400531719677807,-0.043843267904665584,-0.8577950846848561,-0.894800513411435,0.08655420526562037,0.11425328123435649,0.9366926837718168,0.9362798116326949,0.2335032205229762,0.4215249581969056,1.0,0.13757508914546818,-0.8873607295401444,-0.8165573995680107,0.8143914495990373,-0.8577950846847756,-0.37964644873887754,-0.8613262061302523,-0.8143914495990343,-0.8948005134113445,0.3014308942888321,-0.6009102930206488,0.5729793707567534,0.8098504858766166,0.8143914495990361,0.8143914495990361,-0.8143914495990366,0.8143914495990363,-0.09808171732406003,-0.5734004724508991,0.37241372081851454,-0.8143914495990361,0.3325189232140233
kirchhoff_index,0.47237966414365,-0.6587031056052021,-0.8391475284511972,0.7719360646346092,0.209516924416833,0.016892125424989676,0.08569446099326775,-0.4777608382003879,0.43065972523991813,0.05406079283194348,-0.8677481725381597,-0.7063635514815274,-0.010831734531510595,-0.896773221829886,-0.9324962160588816,-0.517674423668485,0.06806888243105039,0.8016952489494504,0.8026935326662038,0.21574660898673736,0.21627159008851976,-0.1225667682554311,-0.08013894265366951,0.13757508914546818,1.0,0.08564579078693167,-0.6088923953523561,0.6492730914243962,-0.5176744236685077,-0.5704817907608428,-0.4992189380475623,-0.6492730914244064,0.06806888243101838,-0.7148368468266427,-0.1017080581902098,0.041074130299732184,0.5507559593594767,0.6492730914243972,0.6492730914243972,-0.6492730914243952,0.6492730914243939,0.4209924058677211,-0.04114361434446014,-0.135482445780878,-0.6492730914243933,0.06740421995466385
lcc_fraction,0.4863154381417718,0.6885522325285292,0.4406341029869438,-0.24683137337590597,-0.7942491394728431,-0.9879571968006093,-0.9382386557278206,0.7729565207970224,-0.859616280332461,0.7854804258841444,0.1861449950985467,0.6434244226466572,-0.9782514148325151,0.361418670900883,-0.013140568384381022,0.8072916636922357,0.9998004504215843,-0.15482545227483832,-0.17964150688230232,-0.9519841716187343,-0.951899769428795,0.15413076511928403,-0.03536345105217463,-0.8873607295401444,0.08564579078693167,1.0,0.7369644089542915,-0.6936398416847639,0.8072916636922579,-0.0861323810791256,0.8201132554705358,0.6936398416847613,0.9998004504216099,-0.6620994234102003,0.8573139427527515,-0.8526008615500525,-0.7832543231152371,-0.6936398416847643,-0.6936398416847643,0.693639841684765,-0.693639841684766,0.5458298067017324,0.8528512234886435,-0.7431382033790211,0.6936398416847667,0.09667192280478176
log_spanning_trees,0.033284664802474995,0.9969889890707174,0.9261634568425782,-0.7431963785076419,-0.7493860961735416,-0.8019472383948474,-0.7904766191507713,0.9236233089046014,-0.9718098777111448,0.560502433646265,0.7540785725486786,0.9915937584908923,-0.7617560514194086,0.8965366277967082,0.6051645760926925,0.9938469812209796,0.74912003903517,-0.6413489226451868,-0.6622934763015461,-0.9058554496424791,-0.9060951609298903,0.16230168374575074,-0.01784251353858214,-0.8165573995680107,-0.6088923953523561,0.7369644089542915,1.0,-0.9959659960585316,0.9938469812209775,0.3539493244519552,0.9911008827670819,0.9959659960585364,0.7491200390351839,-0.026780139519193277,0.7290123263259728,-0.6830699613180355,-0.9935342532602961,-0.9959659960585325,-0.9959659960585325,0.9959659960585318,-0.9959659960585316,0.11584045710594122,0.6833354213392111,-0.4696696667138055,0.9959659960585314,-0.01264008481562288
median_edge_ixp_cosine_dist,0.056503889708757214,-0.9995015620410309,-0.9517562387123377,0.80023524879943,0.6876764833212414,0.77099264994987,0.734876054087595,-0.8877532848430605,0.9483379158464341,-0.48393000785966966,-0.8080542278451094,-0.994865441690486,0.7085722909808516,-0.9185128585172904,-0.615457454896673,-0.9831353843426078,-0.7071067811865448,0.6262158695076607,0.6470535330511309,0.8803595069208235,0.8805454458607564,-0.09258317137320306,0.08275355368942555,0.8143914495990373,0.6492730914243962,-0.6936398416847639,-0.9959659960585316,1.0,-0.983135384342608,-0.4355405266461682,-0.9784921095801646,-1.0000000000000047,-0.7071067811865581,-0.05083285677776457,-0.6646901108324828,0.6148885321702483,0.979338871990235,1.0000000000000009,1.0000000000000009,-0.9999999999999999,0.9999999999999993,-0.026280392377771484,-0.61517706313277,0.3885562961991218,-0.9999999999999991,0.08810753062193012
n_edges,0.10973224217286193,0.9832360080584516,0.8806652697771108,-0.6886476183190107,-0.7851778868512828,-0.8619062009610878,-0.8443172214847451,0.93354519393916,-0.9894703637993362,0.6189110333375246,0.6883887196498862,0.9711896647324221,-0.8256420663748979,0.841996455328627,0.5267737895118992,1.0,0.8178608201095284,-0.586146462011519,-0.6084829098235781,-0.9468155131723933,-0.9470125064752393,0.16829296526763915,-0.020020118151582198,-0.8577950846847756,-0.5176744236685077,0.8072916636922579,0.9938469812209775,-0.983135384342608,1.0,0.29385952170857,0.9997153227470617,0.9831353843426117,0.8178608201095412,-0.13228830049005538,0.7776381851388633,-0.7367836817884524,-0.9959012503333967,-0.9831353843426089,-0.9831353843426089,0.9831353843426083,-0.9831353843426083,0.1915537689632535,0.7370558903003741,-0.5327229225338125,0.9831353843426083,0.006140598274704633
n_edges_full,-0.9092326794035418,0.4166111894984767,0.6044675333365204,-0.8820767097761086,0.35399548778700546,-0.06802932629586228,0.2353825737424312,-0.023177306224192458,-0.15470578467628593,-0.5678140829759176,0.8320571981192079,0.41214446700304186,0.20210205758257396,0.5348170745209094,0.2382725902522172,0.29385952170857,-0.06843859108283389,0.005611983325340654,-0.004084319370096873,-0.14287398128015488,-0.14227177733013152,-0.7391664314214421,-0.7706941979140621,-0.37964644873887754,-0.5704817907608428,-0.0861323810791256,0.3539493244519552,-0.4355405266461682,0.29385952170857,1.0,0.27464480206787084,0.43554052664640636,-0.06843859108275122,0.72077248656247,-0.3714768674470784,0.42703289361211383,-0.24662091409953388,-0.43554052664640325,-0.43554052664640325,0.43554052664640264,-0.43554052664639986,-0.8738189041656027,-0.42664235451619825,0.6505613478491168,0.43554052664639864,-0.8570282731114771
